VendorID	tpep_pickup_datetime	tpep_dropoff_datetime	passenger_count	trip_distance	RatecodeID	store_and_fwd_flag	PULocationID	DOLocationID	payment_type	fare_amount	extra	mta_tax	tip_amount	tolls_amount	improvement_surcharge	total_amount
1	2018-01-01 00:48:39	2018-01-01 01:18:37	1	5.1	1	N	234	151	1	21.5	0.5	0.5	2.0	0.0	0.3	24.8
2	2018-01-01 00:48:39	2018-01-01 01:00:51	1	1.58	1	N	107	114	1	9.5	0.5	0.5	2.16	0.0	0.3	12.96
1	2018-01-01 00:48:39	2018-01-01 00:51:08	2	0.4	1	N	239	143	1	4.0	0.5	0.5	1.3	0.0	0.3	6.6
2	2018-01-01 00:48:40	2018-01-01 00:57:24	2	2.0	1	N	161	236	2	8.5	0.5	0.5	0.0	0.0	0.3	9.8
2	2018-01-01 00:48:40	2018-01-01 01:04:11	5	2.5	1	N	211	170	1	11.5	0.5	0.5	2.56	0.0	0.3	15.36
1	2018-01-01 00:48:40	2018-01-01 01:01:57	3	2.0	1	N	148	170	1	10.5	0.5	0.5	2.35	0.0	0.3	14.15
2	2018-01-01 00:48:40	2018-01-01 00:59:21	4	0.82	1	N	186	186	1	7.0	0.5	0.5	2.08	0.0	0.3	10.38
1	2018-01-01 00:48:40	2018-01-01 01:11:08	1	8.1	1	N	237	169	2	24.5	0.5	0.5	0.0	0.0	0.3	25.8
1	2018-01-01 00:48:40	2018-01-01 01:05:59	2	2.3	1	N	186	211	1	12.0	0.5	0.5	3.95	0.0	0.3	17.25
2	2018-01-01 00:48:40	2018-01-01 00:51:30	5	0.57	1	N	142	239	1	4.0	0.5	0.5	1.06	0.0	0.3	6.36
2	2018-01-01 00:48:40	2018-01-01 01:08:57	1	2.99	1	N	68	170	1	15.0	0.5	0.5	3.26	0.0	0.3	19.56
2	2018-01-01 00:48:41	2018-01-01 00:50:15	5	0.36	1	N	79	4	1	3.5	0.5	0.5	1.44	0.0	0.3	6.24
1	2018-01-01 00:48:41	2018-01-01 01:04:35	3	1.6	1	N	107	68	2	11.5	0.5	0.5	0.0	0.0	0.3	12.8
2	2018-01-01 00:48:41	2018-01-01 00:54:49	1	0.71	1	N	107	107	1	5.5	0.5	0.5	1.7	0.0	0.3	8.5
2	2018-01-01 00:48:41	2018-01-01 01:24:18	1	8.02	1	N	142	82	1	29.5	0.5	0.5	5.5	0.0	0.3	36.3
2	2018-01-01 00:48:42	2018-01-01 01:03:27	1	2.48	1	N	234	231	1	11.5	0.5	0.5	3.84	0.0	0.3	16.64
1	2018-01-01 00:48:42	2018-01-01 00:54:25	1	2.0	1	N	263	233	1	7.5	0.5	0.5	1.75	0.0	0.3	10.55
1	2018-01-01 00:48:42	2018-01-01 01:07:00	2	2.2	1	N	234	161	2	13.0	0.5	0.5	0.0	0.0	0.3	14.3
1	2018-01-01 00:48:42	2018-01-01 01:00:33	2	2.1	1	N	142	140	1	9.5	0.5	0.5	2.7	0.0	0.3	13.5
2	2018-01-01 00:48:42	2018-01-01 01:03:51	1	8.44	1	N	138	107	1	24.5	0.5	0.5	3.44	5.76	0.3	35.0
1	2018-01-01 00:48:42	2018-01-01 01:05:09	2	2.1	1	N	43	239	1	12.0	0.5	0.5	2.65	0.0	0.3	15.95
1	2018-01-01 00:48:42	2018-01-01 01:08:44	1	3.5	1	N	100	238	2	15.0	0.5	0.5	0.0	0.0	0.3	16.3
1	2018-01-01 00:48:43	2018-01-01 00:50:43	1	0.5	1	N	142	143	1	4.0	0.5	0.5	1.3	0.0	0.3	6.6
1	2018-01-01 00:48:43	2018-01-01 01:06:13	1	3.2	1	N	264	264	1	14.0	0.5	0.5	2.0	0.0	0.3	17.3
1	2018-01-01 00:48:43	2018-01-01 01:19:01	2	3.9	1	N	50	146	1	21.0	0.5	0.5	4.45	0.0	0.3	26.75
1	2018-01-01 00:48:43	2018-01-01 01:30:48	2	2.0	1	N	162	48	1	24.0	0.5	0.5	3.0	0.0	0.3	28.3
2	2018-01-01 00:48:43	2018-01-01 01:00:22	1	2.1	1	N	48	239	1	10.0	0.5	0.5	2.26	0.0	0.3	13.56
1	2018-01-01 00:48:44	2018-01-01 00:51:37	1	0.5	1	N	239	239	1	4.0	0.5	0.5	1.05	0.0	0.3	6.35
1	2018-01-01 00:48:44	2018-01-01 01:09:25	1	5.2	1	N	162	129	2	19.5	0.5	0.5	0.0	0.0	0.3	20.8
2	2018-01-01 00:48:44	2018-01-01 00:53:19	1	0.67	1	N	142	143	2	5.0	0.5	0.5	0.0	0.0	0.3	6.3
2	2018-01-01 00:48:44	2018-01-01 01:25:54	1	7.66	1	N	144	89	2	29.5	0.5	0.5	0.0	0.0	0.3	30.8
2	2018-01-01 00:48:45	2018-01-01 00:58:56	2	0.74	1	N	48	50	1	7.5	0.5	0.5	1.0	0.0	0.3	9.8
1	2018-01-01 00:48:45	2018-01-01 00:48:59	1	0.0	3	N	239	239	3	20.0	0.5	0.0	0.0	0.0	0.3	20.8
1	2018-01-01 00:48:45	2018-01-01 01:18:07	1	3.7	1	N	161	231	1	19.5	0.5	0.5	6.2	0.0	0.3	27.0
1	2018-01-01 00:48:45	2018-01-01 00:57:04	1	3.6	1	N	244	238	1	12.0	0.5	0.5	2.65	0.0	0.3	15.95
2	2018-01-01 00:48:45	2018-01-01 01:05:19	5	4.74	1	N	263	7	1	16.0	0.5	0.5	5.19	0.0	0.3	22.49
2	2018-01-01 00:48:46	2018-01-01 00:56:53	1	1.13	1	N	162	107	2	7.0	0.5	0.5	0.0	0.0	0.3	8.3
1	2018-01-01 00:48:46	2018-01-01 01:00:45	2	1.1	1	N	170	100	2	8.0	0.5	0.5	0.0	0.0	0.3	9.3
1	2018-01-01 00:48:46	2018-01-01 01:13:51	0	3.2	1	N	263	170	2	17.5	0.5	0.5	0.0	0.0	0.3	18.8
2	2018-01-01 00:48:46	2018-01-01 00:57:36	1	2.12	1	N	75	140	1	9.0	0.5	0.5	2.06	0.0	0.3	12.36
2	2018-01-01 00:48:47	2018-01-01 00:55:51	1	1.84	1	N	237	75	2	8.0	0.5	0.5	0.0	0.0	0.3	9.3
1	2018-01-01 00:48:47	2018-01-01 00:55:11	1	1.5	1	N	236	239	2	7.0	0.5	0.5	0.0	0.0	0.3	8.3
2	2018-01-01 00:48:47	2018-01-01 01:09:11	1	2.76	1	N	186	237	2	14.5	0.5	0.5	0.0	0.0	0.3	15.8
2	2018-01-01 00:48:48	2018-01-01 00:56:19	1	0.53	1	N	161	161	2	6.0	0.5	0.5	0.0	0.0	0.3	7.3
2	2018-01-01 00:48:48	2018-01-01 01:02:06	2	6.28	1	N	33	229	1	19.0	0.5	0.5	4.06	0.0	0.3	24.36
1	2018-01-01 00:48:48	2018-01-01 01:15:34	0	3.6	1	N	50	114	1	18.5	0.5	0.5	3.95	0.0	0.3	23.75
2	2018-01-01 00:48:48	2018-01-01 01:16:13	5	6.65	1	N	107	61	1	24.0	0.5	0.5	5.06	0.0	0.3	30.36
1	2018-01-01 00:48:48	2018-01-01 00:52:59	1	0.5	1	N	234	107	1	4.5	0.5	0.5	1.15	0.0	0.3	6.95
1	2018-01-01 00:48:49	2018-01-01 01:04:48	3	2.3	1	N	148	249	1	12.0	0.5	0.5	1.6	0.0	0.3	14.9
1	2018-01-01 00:48:49	2018-01-01 01:10:54	1	1.6	1	N	164	163	2	14.0	0.5	0.5	0.0	0.0	0.3	15.3
1	2018-01-01 00:48:49	2018-01-01 00:53:12	1	1.2	1	N	141	140	2	5.5	0.5	0.5	0.0	0.0	0.3	6.8
2	2018-01-01 00:48:49	2018-01-01 00:51:02	2	0.27	1	N	68	68	2	3.5	0.5	0.5	0.0	0.0	0.3	4.8
1	2018-01-01 00:48:50	2018-01-01 00:57:13	1	2.3	1	N	233	145	1	9.5	0.5	0.5	2.15	0.0	0.3	12.95
1	2018-01-01 00:48:50	2018-01-01 01:10:31	1	5.0	1	N	141	211	1	19.0	0.5	0.5	5.05	0.0	0.3	25.35
2	2018-01-01 00:48:50	2018-01-01 00:53:56	1	1.25	1	N	142	238	1	6.0	0.5	0.5	1.82	0.0	0.3	9.12
1	2018-01-01 00:48:50	2018-01-01 00:56:14	2	1.4	1	N	264	264	1	7.0	0.5	0.5	2.05	0.0	0.3	10.35
1	2018-01-01 00:48:50	2018-01-01 01:05:01	1	2.4	1	N	264	264	2	12.5	0.5	0.5	0.0	0.0	0.3	13.8
2	2018-01-01 00:48:50	2018-01-01 00:55:59	1	0.9	1	N	148	4	1	6.5	0.5	0.5	1.95	0.0	0.3	9.75
1	2018-01-01 00:48:51	2018-01-01 01:01:42	3	2.4	1	N	24	42	1	11.5	0.5	0.5	2.55	0.0	0.3	15.35
2	2018-01-01 00:48:51	2018-01-01 00:53:34	5	0.89	1	N	75	75	2	5.5	0.5	0.5	0.0	0.0	0.3	6.8
2	2018-01-01 00:48:51	2018-01-01 01:00:15	1	2.17	1	N	148	170	1	10.0	0.5	0.5	1.0	0.0	0.3	12.3
2	2018-01-01 00:48:51	2018-01-01 01:05:23	6	3.4	1	N	137	263	1	13.5	0.5	0.5	2.0	0.0	0.3	16.8
2	2018-01-01 00:48:51	2018-01-01 01:02:52	1	2.75	1	N	158	170	2	12.0	0.5	0.5	0.0	0.0	0.3	13.3
1	2018-01-01 00:48:51	2018-01-01 01:02:01	1	0.7	1	N	170	234	1	9.0	0.5	0.5	2.05	0.0	0.3	12.35
2	2018-01-01 00:48:52	2018-01-01 00:56:10	1	1.8	1	N	161	237	1	7.5	0.5	0.5	2.64	0.0	0.3	11.44
2	2018-01-01 00:48:52	2018-01-01 00:51:34	5	0.58	1	N	263	262	2	4.0	0.5	0.5	0.0	0.0	0.3	5.3
1	2018-01-01 00:48:52	2018-01-01 00:51:07	1	0.4	1	N	264	68	2	3.5	0.5	0.5	0.0	0.0	0.3	4.8
2	2018-01-01 00:48:52	2018-01-01 00:54:21	3	0.68	1	N	262	140	1	5.5	0.5	0.5	1.02	0.0	0.3	7.82
1	2018-01-01 00:48:53	2018-01-01 00:53:46	1	0.5	1	N	143	143	2	5.0	0.5	0.5	0.0	0.0	0.3	6.3
2	2018-01-01 00:48:53	2018-01-01 00:54:58	1	1.13	1	N	239	238	1	6.0	0.5	0.5	1.46	0.0	0.3	8.76
1	2018-01-01 00:48:53	2018-01-01 00:55:11	1	0.7	1	N	264	264	2	6.0	0.5	0.5	0.0	0.0	0.3	7.3
1	2018-01-01 00:48:54	2018-01-01 00:53:16	3	0.9	1	N	237	162	2	5.5	0.5	0.5	0.0	0.0	0.3	6.8
2	2018-01-01 00:48:54	2018-01-01 01:09:14	1	3.54	1	N	114	256	1	16.5	0.5	0.5	3.56	0.0	0.3	21.36
2	2018-01-01 00:48:54	2018-01-01 00:55:03	1	0.89	1	N	170	162	2	5.5	0.5	0.5	0.0	0.0	0.3	6.8
2	2018-01-01 00:48:54	2018-01-01 01:04:17	6	3.17	1	N	233	239	1	13.0	0.5	0.5	2.86	0.0	0.3	17.16
2	2018-01-01 00:48:54	2018-01-01 00:48:57	1	0.0	5	N	264	261	1	17.0	0.0	0.5	5.34	0.0	0.3	23.14
2	2018-01-01 00:48:54	2018-01-01 01:01:19	2	2.3	1	N	142	263	2	10.5	0.5	0.5	0.0	0.0	0.3	11.8
1	2018-01-01 00:48:54	2018-01-01 01:25:07	2	4.3	1	N	107	239	2	23.0	0.5	0.5	0.0	0.0	0.3	24.3
2	2018-01-01 00:48:54	2018-01-01 00:56:46	1	0.58	1	N	68	48	1	6.5	0.5	0.5	1.2	0.0	0.3	9.0
1	2018-01-01 00:48:55	2018-01-01 01:07:07	1	3.8	1	N	151	170	2	15.5	0.5	0.5	0.0	0.0	0.3	16.8
2	2018-01-01 00:48:55	2018-01-01 01:04:31	1	2.66	1	N	231	100	2	12.0	0.5	0.5	0.0	0.0	0.3	13.3
1	2018-01-01 00:48:55	2018-01-01 00:51:16	1	0.8	1	N	142	239	1	4.5	0.5	0.5	1.15	0.0	0.3	6.95
2	2018-01-01 00:48:55	2018-01-01 01:24:48	6	6.56	1	N	90	41	1	28.0	0.5	0.5	5.86	0.0	0.3	35.16
2	2018-01-01 00:48:55	2018-01-01 01:14:11	2	2.12	1	N	48	249	1	16.0	0.5	0.5	3.46	0.0	0.3	20.76
2	2018-01-01 00:48:56	2018-01-01 01:01:50	1	1.56	1	N	161	229	1	9.5	0.5	0.5	5.0	0.0	0.3	15.8
1	2018-01-01 00:48:57	2018-01-01 00:51:31	1	0.6	1	N	264	264	1	4.0	0.5	0.5	1.05	0.0	0.3	6.35
2	2018-01-01 00:48:57	2018-01-01 01:14:14	2	6.91	1	N	246	152	1	23.5	0.5	0.5	7.44	0.0	0.3	32.24
2	2018-01-01 00:48:57	2018-01-01 00:56:22	1	1.44	1	N	249	90	2	7.0	0.5	0.5	0.0	0.0	0.3	8.3
1	2018-01-01 00:48:57	2018-01-01 00:58:59	1	1.1	1	N	113	107	2	8.0	0.5	0.5	0.0	0.0	0.3	9.3
2	2018-01-01 00:48:57	2018-01-01 01:05:57	1	4.54	1	N	4	231	2	17.5	0.5	0.5	0.0	0.0	0.3	18.8
2	2018-01-01 00:48:57	2018-01-01 01:22:46	4	7.26	1	N	45	151	2	28.0	0.5	0.5	0.0	0.0	0.3	29.3
2	2018-01-01 00:48:57	2018-01-01 01:01:45	1	2.35	1	N	229	79	2	10.5	0.5	0.5	0.0	0.0	0.3	11.8
2	2018-01-01 00:48:58	2018-01-01 00:50:14	1	0.4	1	N	263	141	1	3.5	0.5	0.5	1.2	0.0	0.3	6.0
2	2018-01-01 00:48:58	2018-01-01 00:49:36	4	0.0	5	N	265	265	1	70.0	0.0	0.0	0.0	0.0	0.3	70.3
2	2018-01-01 00:48:58	2018-01-01 00:59:04	1	1.7	1	N	239	237	1	9.0	0.5	0.5	2.06	0.0	0.3	12.36
1	2018-01-01 00:48:58	2018-01-01 00:54:45	1	0.9	1	N	181	228	1	6.0	0.5	0.5	1.45	0.0	0.3	8.75
2	2018-01-01 00:48:58	2018-01-01 00:57:31	1	1.73	1	N	239	24	1	8.5	0.5	0.5	1.96	0.0	0.3	11.76
1	2018-01-01 00:48:58	2018-01-01 01:02:15	2	1.9	1	N	264	264	2	10.5	0.5	0.5	0.0	0.0	0.3	11.8
2	2018-01-01 00:48:58	2018-01-01 01:13:10	2	4.5	1	N	48	75	2	18.0	0.5	0.5	0.0	0.0	0.3	19.3
2	2018-01-01 00:48:58	2018-01-01 00:57:04	1	2.73	1	N	163	75	1	9.5	0.5	0.5	2.16	0.0	0.3	12.96
2	2018-01-01 00:48:58	2018-01-01 01:13:34	1	2.18	1	N	249	107	1	15.0	0.5	0.5	0.0	0.0	0.3	16.3
1	2018-01-01 00:48:59	2018-01-01 00:56:00	1	2.1	1	N	236	162	1	8.5	0.5	0.5	1.0	0.0	0.3	10.8
1	2018-01-01 00:48:59	2018-01-01 01:05:52	1	4.0	1	N	68	88	2	15.5	0.5	0.5	0.0	0.0	0.3	16.8
1	2018-01-01 00:48:59	2018-01-01 00:49:00	1	6.0	1	N	213	213	2	2.5	0.5	0.5	0.0	0.0	0.3	3.8
2	2018-01-01 00:48:59	2018-01-01 01:13:40	2	2.65	1	N	237	142	1	16.0	0.5	0.5	4.32	0.0	0.3	21.62
1	2018-01-01 00:48:59	2018-01-01 00:56:22	1	1.0	1	N	211	249	1	6.5	0.5	0.5	1.55	0.0	0.3	9.35
1	2018-01-01 00:48:59	2018-01-01 00:59:07	2	1.5	1	N	236	140	1	8.5	0.5	0.5	1.95	0.0	0.3	11.75
1	2018-01-01 00:48:59	2018-01-01 01:07:20	2	2.5	1	N	264	264	1	13.0	0.5	0.5	2.85	0.0	0.3	17.15
1	2018-01-01 00:49:00	2018-01-01 01:06:14	1	3.6	1	N	229	148	1	15.0	0.5	0.5	1.0	0.0	0.3	17.3
2	2018-01-01 00:49:00	2018-01-01 00:52:24	1	0.95	1	N	74	75	1	5.0	0.5	0.5	1.26	0.0	0.3	7.56
1	2018-01-01 00:49:00	2018-01-01 01:14:59	2	4.8	1	N	50	88	1	20.0	0.5	0.5	4.25	0.0	0.3	25.55
1	2018-01-01 00:49:00	2018-01-01 00:58:14	1	2.0	1	N	237	170	2	9.0	0.5	0.5	0.0	0.0	0.3	10.3
1	2018-01-01 00:49:00	2018-01-01 00:56:57	1	2.0	1	N	236	161	4	8.5	0.5	0.5	0.0	0.0	0.3	9.8
2	2018-01-01 00:49:00	2018-01-01 01:09:31	2	3.78	1	N	143	137	1	15.5	0.5	0.5	3.36	0.0	0.3	20.16
1	2018-01-01 00:49:00	2018-01-01 01:02:58	1	2.5	1	N	113	229	1	11.0	0.5	0.5	2.45	0.0	0.3	14.75
2	2018-01-01 00:49:00	2018-01-01 01:10:45	1	4.28	1	N	50	193	1	17.5	0.5	0.5	3.76	0.0	0.3	22.56
1	2018-01-01 00:49:01	2018-01-01 01:06:27	2	4.7	1	N	237	79	1	17.0	0.5	0.5	3.0	0.0	0.3	21.3
1	2018-01-01 00:49:01	2018-01-01 00:54:31	1	0.5	1	N	113	107	2	5.0	0.5	0.5	0.0	0.0	0.3	6.3
1	2018-01-01 00:49:01	2018-01-01 01:06:07	2	2.7	1	N	114	233	1	13.0	0.5	0.5	1.5	0.0	0.3	15.8
2	2018-01-01 00:49:01	2018-01-01 00:56:26	4	1.97	1	N	7	260	1	8.5	0.5	0.5	2.45	0.0	0.3	12.25
2	2018-01-01 00:49:02	2018-01-01 01:24:25	3	9.89	1	N	161	61	1	33.5	0.5	0.5	6.96	0.0	0.3	41.76
1	2018-01-01 00:49:02	2018-01-01 01:01:53	2	2.5	1	N	107	141	1	11.0	0.5	0.5	0.0	0.0	0.3	12.3
2	2018-01-01 00:49:02	2018-01-01 00:52:52	1	0.39	1	N	141	141	2	4.0	0.5	0.5	0.0	0.0	0.3	5.3
1	2018-01-01 00:49:02	2018-01-01 01:03:04	1	2.0	1	N	141	140	2	11.0	0.5	0.5	0.0	0.0	0.3	12.3
2	2018-01-01 00:49:02	2018-01-01 00:54:45	1	1.15	1	N	236	238	1	6.5	0.5	0.5	1.0	0.0	0.3	8.8
2	2018-01-01 00:49:03	2018-01-01 01:03:30	1	4.3	1	N	48	238	1	15.5	0.5	0.5	3.36	0.0	0.3	20.16
2	2018-01-01 00:49:03	2018-01-01 01:07:18	1	3.24	1	N	141	234	1	14.0	0.5	0.5	3.06	0.0	0.3	18.36
1	2018-01-01 00:49:03	2018-01-01 00:58:27	1	1.3	1	N	68	50	2	7.5	0.5	0.5	0.0	0.0	0.3	8.8
1	2018-01-01 00:49:03	2018-01-01 00:55:38	2	1.3	1	N	95	95	2	6.0	0.5	0.5	0.0	0.0	0.3	7.3
2	2018-01-01 00:49:03	2018-01-01 01:02:24	3	3.01	1	N	43	41	2	12.5	0.5	0.5	0.0	0.0	0.3	13.8
1	2018-01-01 00:49:03	2018-01-01 00:56:39	2	1.3	1	N	230	162	2	7.0	0.5	0.5	0.0	0.0	0.3	8.3
2	2018-01-01 00:49:04	2018-01-01 00:53:52	2	0.72	1	N	68	90	1	5.5	0.5	0.5	1.7	0.0	0.3	8.5
1	2018-01-01 00:49:04	2018-01-01 00:52:29	2	0.4	1	N	229	233	1	4.0	0.5	0.5	1.05	0.0	0.3	6.35
2	2018-01-01 00:49:04	2018-01-01 01:02:40	3	2.71	1	N	143	262	1	11.5	0.5	0.5	2.56	0.0	0.3	15.36
1	2018-01-01 00:49:04	2018-01-01 00:53:30	1	0.6	1	N	141	236	2	5.0	0.5	0.5	0.0	0.0	0.3	6.3
2	2018-01-01 00:49:04	2018-01-01 01:08:26	5	2.47	1	N	239	141	1	13.5	0.5	0.5	2.96	0.0	0.3	17.76
1	2018-01-01 00:49:05	2018-01-01 01:08:02	1	3.1	1	N	249	229	1	14.5	0.5	0.5	2.0	0.0	0.3	17.8
1	2018-01-01 00:49:05	2018-01-01 01:07:51	1	3.5	1	N	100	186	2	13.5	0.5	0.5	0.0	0.0	0.3	14.8
1	2018-01-01 00:49:05	2018-01-01 00:53:39	2	0.2	1	N	50	48	1	4.5	0.5	0.5	1.15	0.0	0.3	6.95
2	2018-01-01 00:49:06	2018-01-01 00:51:57	1	0.5	1	N	141	236	1	4.0	0.5	0.5	0.7	0.0	0.3	6.0
2	2018-01-01 00:49:06	2018-01-01 01:06:18	1	4.04	1	N	79	52	1	15.0	0.5	0.5	4.08	0.0	0.3	20.38
2	2018-01-01 00:49:06	2018-01-01 01:03:06	1	4.55	5	N	13	265	1	50.0	0.0	0.5	12.26	10.5	0.3	73.56
2	2018-01-01 00:49:06	2018-01-01 00:52:57	1	0.64	1	N	114	144	1	4.5	0.5	0.5	1.45	0.0	0.3	7.25
1	2018-01-01 00:49:06	2018-01-01 01:03:14	2	2.4	1	N	13	144	1	11.5	0.5	0.5	2.55	0.0	0.3	15.35
1	2018-01-01 00:49:07	2018-01-01 01:02:56	1	1.6	1	N	48	239	1	10.5	0.5	0.5	5.0	0.0	0.3	16.8
1	2018-01-01 00:49:07	2018-01-01 01:09:14	1	1.8	1	N	48	68	1	13.0	0.5	0.5	2.21	0.0	0.3	16.51
2	2018-01-01 00:49:07	2018-01-01 00:51:57	1	0.69	1	N	262	262	1	4.5	0.5	0.5	1.16	0.0	0.3	6.96
1	2018-01-01 00:49:07	2018-01-01 00:57:06	1	1.1	1	N	79	148	1	7.0	0.5	0.5	2.45	0.0	0.3	10.75
1	2018-01-01 00:49:07	2018-01-01 01:16:29	1	11.6	1	N	79	243	2	34.0	0.5	0.5	0.0	0.0	0.3	35.3
2	2018-01-01 00:49:07	2018-01-01 01:09:34	5	2.11	1	N	237	48	1	14.0	0.5	0.5	2.0	0.0	0.3	17.3
2	2018-01-01 00:49:07	2018-01-01 00:58:56	1	1.28	1	N	164	162	1	8.0	0.5	0.5	0.0	0.0	0.3	9.3
1	2018-01-01 00:49:07	2018-01-01 00:58:23	1	1.1	1	N	162	107	2	7.5	0.5	0.5	0.0	0.0	0.3	8.8
2	2018-01-01 00:49:07	2018-01-01 01:00:36	1	2.67	1	N	239	75	2	11.0	0.5	0.5	0.0	0.0	0.3	12.3
2	2018-01-01 00:49:07	2018-01-01 01:19:33	1	12.9	1	N	229	197	2	37.5	0.5	0.5	0.0	0.0	0.3	38.8
2	2018-01-01 00:49:08	2018-01-01 00:55:16	1	0.8	1	N	43	142	2	5.5	0.5	0.5	0.0	0.0	0.3	6.8
1	2018-01-01 00:49:08	2018-01-01 00:59:55	1	0.9	1	N	142	48	2	8.0	0.5	0.5	0.0	0.0	0.3	9.3
1	2018-01-01 00:49:08	2018-01-01 00:58:32	1	1.9	1	N	141	262	1	8.5	0.5	0.5	1.0	0.0	0.3	10.8
1	2018-01-01 00:49:08	2018-01-01 00:56:07	1	0.8	1	N	249	114	1	6.5	0.5	0.5	1.0	0.0	0.3	8.8
1	2018-01-01 00:49:08	2018-01-01 01:05:59	2	4.8	1	N	48	42	2	16.0	0.5	0.5	0.0	0.0	0.3	17.3
2	2018-01-01 00:49:08	2018-01-01 00:57:07	2	1.77	1	N	238	143	1	8.0	0.5	0.5	1.7	0.0	0.3	11.0
2	2018-01-01 00:49:09	2018-01-01 00:52:08	2	0.69	1	N	262	140	1	4.5	0.5	0.5	0.5	0.0	0.3	6.3
2	2018-01-01 00:49:09	2018-01-01 01:04:18	1	3.13	1	N	239	233	1	13.0	0.5	0.5	2.86	0.0	0.3	17.16
1	2018-01-01 00:49:10	2018-01-01 01:02:22	4	1.5	1	N	234	164	1	9.5	0.5	0.5	2.7	0.0	0.3	13.5
1	2018-01-01 00:49:10	2018-01-01 00:52:47	1	0.7	1	N	144	231	2	5.0	0.5	0.5	0.0	0.0	0.3	6.3
2	2018-01-01 00:49:10	2018-01-01 00:57:36	1	1.99	1	N	261	249	2	8.5	0.5	0.5	0.0	0.0	0.3	9.8
1	2018-01-01 00:49:10	2018-01-01 00:53:44	1	1.2	1	N	142	238	1	6.0	0.5	0.5	1.45	0.0	0.3	8.75
2	2018-01-01 00:49:10	2018-01-01 01:04:24	1	6.89	1	N	237	87	1	21.0	0.5	0.5	4.46	0.0	0.3	26.76
1	2018-01-01 00:49:11	2018-01-01 01:02:14	1	2.2	1	N	170	236	1	11.0	0.5	0.5	2.45	0.0	0.3	14.75
1	2018-01-01 00:49:11	2018-01-01 01:08:27	1	2.0	1	N	211	158	1	13.0	0.5	0.5	1.0	0.0	0.3	15.3
2	2018-01-01 00:49:11	2018-01-01 01:20:59	1	7.11	1	N	151	79	2	27.0	0.5	0.5	0.0	0.0	0.3	28.3
2	2018-01-01 00:49:11	2018-01-01 01:03:09	1	2.42	1	N	142	236	1	11.5	0.5	0.5	2.56	0.0	0.3	17.31
1	2018-01-01 00:49:11	2018-01-01 00:55:22	1	1.6	1	N	143	239	2	7.0	0.5	0.5	0.0	0.0	0.3	8.3
2	2018-01-01 00:49:11	2018-01-01 01:02:16	1	2.45	1	N	239	236	1	11.5	0.5	0.5	2.56	0.0	0.3	15.36
2	2018-01-01 00:49:11	2018-01-01 01:19:55	1	14.61	1	N	237	16	2	41.5	0.5	0.5	0.0	0.0	0.3	42.8
1	2018-01-01 00:49:11	2018-01-01 01:07:22	1	6.0	1	N	80	231	1	20.0	0.5	0.5	2.5	0.0	0.3	23.8
2	2018-01-01 00:49:12	2018-01-01 01:20:41	1	4.46	1	N	48	261	2	22.0	0.5	0.5	0.0	0.0	0.3	23.3
2	2018-01-01 00:49:12	2018-01-01 01:04:39	1	2.02	1	N	164	79	1	11.5	0.5	0.5	3.84	0.0	0.3	16.64
1	2018-01-01 00:49:12	2018-01-01 00:50:21	1	0.1	1	N	231	231	2	3.0	0.5	0.5	0.0	0.0	0.3	4.3
2	2018-01-01 00:49:12	2018-01-01 00:52:34	2	0.56	1	N	230	163	2	4.5	0.5	0.5	0.0	0.0	0.3	5.8
2	2018-01-01 00:49:12	2018-01-01 00:54:47	1	0.92	1	N	114	158	1	5.5	0.5	0.5	1.36	0.0	0.3	8.16
1	2018-01-01 00:49:12	2018-01-01 00:53:12	2	0.4	1	N	90	68	1	4.5	0.5	0.5	0.87	0.0	0.3	6.67
2	2018-01-01 00:49:13	2018-01-01 00:53:58	1	0.9	1	N	146	146	1	5.5	0.5	0.5	0.0	0.0	0.3	6.8
1	2018-01-01 00:49:13	2018-01-01 01:01:24	1	1.8	1	N	260	129	2	9.5	0.5	0.5	0.0	0.0	0.3	10.8
1	2018-01-01 00:49:13	2018-01-01 01:05:15	1	2.0	1	N	141	50	1	11.5	0.5	0.5	2.55	0.0	0.3	15.35
2	2018-01-01 00:49:13	2018-01-01 00:59:04	1	1.99	1	N	238	75	1	9.0	0.5	0.5	3.09	0.0	0.3	13.39
1	2018-01-01 00:49:13	2018-01-01 01:16:36	2	6.2	1	N	80	164	2	23.0	0.5	0.5	0.0	0.0	0.3	24.3
1	2018-01-01 00:49:14	2018-01-01 00:51:36	1	0.5	1	N	113	68	1	4.0	0.5	0.5	1.55	0.0	0.3	6.85
2	2018-01-01 00:49:14	2018-01-01 01:00:50	3	1.01	1	N	100	234	1	8.5	0.5	0.5	1.96	0.0	0.3	11.76
2	2018-01-01 00:49:14	2018-01-01 01:01:50	5	1.57	1	N	170	233	1	9.0	0.5	0.5	0.0	0.0	0.3	10.3
2	2018-01-01 00:49:14	2018-01-01 00:52:15	2	0.68	1	N	239	142	1	4.5	0.5	0.5	1.16	0.0	0.3	6.96
2	2018-01-01 00:49:14	2018-01-01 00:58:35	1	1.11	1	N	170	79	1	7.5	0.5	0.5	1.76	0.0	0.3	10.56
2	2018-01-01 00:49:15	2018-01-01 01:27:14	6	15.9	1	N	186	22	1	47.0	0.5	0.5	10.81	5.76	0.3	64.87
